word,count
crew,1
cried,1
crier,1
cries,2
crim,2
crime,19
crimes,22
criminal,15
criminals,2
crinitus,1
crisis,1
crispinus,1
crispus,5
critical,4
criticism,2
critics,4
croatia,1
crocus,1
cross,5
crossed,1
crowd,20
crowded,3
crowds,7
crown,8
crowned,1
crowns,2
crucified,1
cruel,29
cruelties,3
cruelty,40
cruising,1
crumbling,1
crusades,4
crush,3
crushed,4
csar,60
csarea,3
csarian,1
csariensis,1
csars,26
ctesiphon,9
cuirasses,2
cuirassiers,1
cultivate,1
cultivated,9
cultivation,4
cumbersome,1
cunning,2
cupid,1
cups,1
curbing,1
curds,1
cure,3
curiosity,23
curious,13
curiously,1
current,5
cushions,1
custody,2
custom,10
customary,3
customs,4
cut,16
cutting,1
cybele,2
cyclops,1
cyprian,7
cyprus,4
cyrene,2
cyriades,2
cyrus,5
cyzicene,1
cyzicus,3
dacia,20
dacian,5
dacians,1
dagger,2
daggers,4
daily,9
dale,1
dalmatia,10
dalmatian,2
damaging,1
damascus,5
damsels,2
dance,1
dancer,1
dancers,3
dances,3
dancing,1
danes,1
danger,73
dangerous,71
dangers,17
dantzick,1
danube,88
daphne,1
dardania,2
dared,1
daring,21
darius,3
dark,14
darken,1
darkened,2
darker,1
darkest,2
darkly,4
darkness,14
dart,4
darted,2
darts,7
dashed,1
dates,3
daughter,23
daughters,6
dauphin,1
david,3
dawn,3
daxippus,1
day,57
days,62
daza,1
dazzle,1
dazzled,4
dazzling,1
deacon,1
deacons,3
dead,16
deadly,1
deal,1
dealing,1
dear,1
dearer,2
dearest,2
death,209
deathbed,1
deaths,4
debased,1
debasement,1
debated,3
debates,4
debauchery,1
debt,4
debtors,1
debts,1
decay,10
decease,3
deceased,5
decebalus,1
deceit,1
deceive,2
deceived,4
december,1
decency,12
decent,8
decently,1
deception,1
decide,1
decided,12
decimate,1
decision,10
decisions,1
decisive,26
decius,31
declaimers,2
declamation,4
declamations,2
declamatory,1
declaration,8
declarations,3
declare,13
declared,34
declaring,9
decline,41
declined,13
declining,8
decorate,1
decorated,3
decorates,1
decoration,1
decreased,1
decree,16
decreed,7
decrees,7
decrepitude,1
dedicated,7
dedicating,1
deduce,3
deduced,7
deed,7
