word,Early,Late,Shakespeare
hugged,9.011038522189682e-06,5.035272080926893e-06,1.8515775440675455e-05
hugs,9.011038522189682e-06,0.0,0.0
humall,9.011038522189682e-06,0.0,0.0
humbled,1.8022077044379365e-05,6.545853705204961e-05,1.8515775440675455e-05
hundredtell,9.011038522189682e-06,0.0,0.0
hung,3.604415408875873e-05,7.04938091329765e-05,7.406310176270182e-05
hurld,9.011038522189682e-06,0.0,0.0
husht,9.011038522189682e-06,0.0,0.0
hydra,1.8022077044379365e-05,0.0,0.0
iaynes,9.011038522189682e-06,0.0,0.0
identity,9.011038522189682e-06,5.035272080926893e-06,0.0
iew,1.8022077044379365e-05,0.0,0.0
ile,9.011038522189682e-06,0.0,0.0
illust,1.8022077044379365e-05,0.0,0.0
impartial,2.7033115566569047e-05,5.538799289019582e-05,0.0
imperious,1.8022077044379365e-05,4.5317448728342034e-05,1.8515775440675455e-05
import,9.011038522189682e-06,2.0141088323707573e-05,7.406310176270182e-05
importund,9.011038522189682e-06,0.0,1.8515775440675455e-05
imprimis,9.011038522189682e-06,0.0,0.0
incensd,9.011038522189682e-06,0.0,1.8515775440675455e-05
incertain,9.011038522189682e-06,0.0,1.8515775440675455e-05
inconstant,9.011038522189682e-06,3.0211632485561357e-05,1.8515775440675455e-05
incony,2.7033115566569047e-05,0.0,0.0
incoomy,9.011038522189682e-06,0.0,0.0
inde,1.8022077044379365e-05,0.0,0.0
infect,2.7033115566569047e-05,0.0,9.257887720337727e-05
infidel,9.011038522189682e-06,5.035272080926893e-06,0.0
infidels,1.8022077044379365e-05,2.5176360404634465e-05,0.0
ingredients,2.7033115566569047e-05,1.5105816242780679e-05,0.0
inherent,9.011038522189682e-06,3.0211632485561357e-05,0.0
iniquity,5.4066231133138094e-05,1.5105816242780679e-05,1.8515775440675455e-05
injure,2.7033115566569047e-05,2.0141088323707573e-05,1.8515775440675455e-05
ink,9.011038522189682e-06,2.0141088323707573e-05,0.0
inke,1.8022077044379365e-05,0.0,0.0
inmate,2.7033115566569047e-05,1.0070544161853786e-05,0.0
inmates,1.8022077044379365e-05,5.035272080926893e-06,0.0
innertemple,9.011038522189682e-06,0.0,0.0
innumerable,1.8022077044379365e-05,0.0001359523461850261,0.0
inquird,9.011038522189682e-06,0.0,0.0
int,3.604415408875873e-05,5.035272080926893e-06,0.0004258628351355355
intends,3.604415408875873e-05,1.5105816242780679e-05,3.703155088135091e-05
intent,5.4066231133138094e-05,3.524690456648825e-05,0.00020367352984743
intentional,1.8022077044379365e-05,1.0070544161853786e-05,0.0
intercept,1.8022077044379365e-05,2.0141088323707573e-05,1.8515775440675455e-05
interpolation,9.011038522189682e-06,0.0,0.0
interrd,9.011038522189682e-06,0.0,0.0
interrogationpoint,9.011038522189682e-06,0.0,0.0
intervenesare,9.011038522189682e-06,0.0,0.0
intimatest,9.011038522189682e-06,0.0,0.0
intolerable,2.7033115566569047e-05,8.559962537575718e-05,3.703155088135091e-05
intot,1.8022077044379365e-05,0.0,1.8515775440675455e-05
iphigen,9.011038522189682e-06,0.0,0.0
ire,1.8022077044379365e-05,0.0,0.0
ireful,9.011038522189682e-06,0.0,1.8515775440675455e-05
ist,0.00016219869339941428,5.035272080926893e-06,0.0006110205895422901
isthe,9.011038522189682e-06,0.0,0.0
iswhither,9.011038522189682e-06,0.0,0.0
ital,3.604415408875873e-05,0.0,0.0
ith,1.8022077044379365e-05,0.0,1.8515775440675455e-05
itha,2.7033115566569047e-05,0.0,0.0
ithamore,0.0015769317413831944,0.0,0.0
ithe,9.011038522189682e-06,0.0,3.703155088135091e-05
ithimore,9.011038522189682e-06,0.0,0.0
jacinths,9.011038522189682e-06,0.0,0.0
jacobins,9.011038522189682e-06,0.0,0.0
jacomo,0.0005136291957648118,0.0,0.0
jairim,9.011038522189682e-06,0.0,0.0
jaques,2.7033115566569047e-05,0.0,0.0
jason,9.011038522189682e-06,0.0,0.0
jebusite,9.011038522189682e-06,0.0,0.0
jeered,9.011038522189682e-06,0.0,0.0
jeers,9.011038522189682e-06,0.0,0.0
jew,0.0007479161973417436,6.545853705204961e-05,1.8515775440675455e-05
jeweller,9.011038522189682e-06,0.0,0.0
jonsons,0.0004145077720207254,0.0,0.0
judaica,9.011038522189682e-06,0.0,0.0
judas,4.505519261094841e-05,0.0,0.0
juice,1.8022077044379365e-05,0.0,1.8515775440675455e-05
juliet,2.7033115566569047e-05,3.524690456648825e-05,0.0
katharine,0.00018923180896598333,0.0,0.0
katharlne,9.011038522189682e-06,0.0,0.0
katherina,9.011038522189682e-06,0.0,0.0
keepest,9.011038522189682e-06,0.0,0.0
kennels,9.011038522189682e-06,0.0,0.0
keyhole,3.604415408875873e-05,0.0,0.0
keysill,9.011038522189682e-06,0.0,0.0
kingfisher,9.011038522189682e-06,0.0,0.0
kingly,2.7033115566569047e-05,5.035272080926893e-06,3.703155088135091e-05
kirriah,9.011038522189682e-06,0.0,0.0
kissd,2.7033115566569047e-05,0.0,5.554732632202637e-05
kisses,3.604415408875873e-05,1.0070544161853786e-05,9.257887720337727e-05
knave,8.109934669970714e-05,0.0,0.0005739890386609392
knavely,9.011038522189682e-06,0.0,0.0
kneeld,9.011038522189682e-06,0.0,1.8515775440675455e-05
knees,0.00016219869339941428,3.0211632485561357e-05,0.00012961042808472818
knell,9.011038522189682e-06,0.0,3.703155088135091e-05
knells,9.011038522189682e-06,0.0,0.0
knightatarms,9.011038522189682e-06,0.0,0.0
knowst,3.604415408875873e-05,0.0,0.00022218930528810547
knowstis,1.8022077044379365e-05,0.0,0.0
labouring,3.604415408875873e-05,5.035272080926893e-06,1.8515775440675455e-05
ladle,2.7033115566569047e-05,0.0,0.0
lambs,4.505519261094841e-05,0.0,3.703155088135091e-05
lamenteth,1.8022077044379365e-05,0.0,0.0
lap,4.505519261094841e-05,5.035272080926893e-06,5.554732632202637e-05
laps,9.011038522189682e-06,0.0,1.8515775440675455e-05
larbor,9.011038522189682e-06,0.0,0.0
lark,2.7033115566569047e-05,0.0,3.703155088135091e-05
laughd,1.8022077044379365e-05,0.0,0.0
laughst,9.011038522189682e-06,0.0,0.0
launch,1.8022077044379365e-05,0.0,0.0
leander,3.604415408875873e-05,0.0,0.0
leaner,1.8022077044379365e-05,0.0,0.0
lear,9.011038522189682e-06,2.0141088323707573e-05,0.00427714412679603
learchus,9.011038522189682e-06,0.0,0.0
learnd,4.505519261094841e-05,0.0,5.554732632202637e-05
leaue,9.011038522189682e-06,0.0,0.0
leaveand,9.011038522189682e-06,0.0,0.0
leavesfarewell,9.011038522189682e-06,0.0,0.0
leavst,9.011038522189682e-06,0.0,0.0
lecture,3.604415408875873e-05,2.0141088323707573e-05,1.8515775440675455e-05
leddst,9.011038522189682e-06,0.0,0.0
leprosy,2.7033115566569047e-05,0.0,0.0
lernas,9.011038522189682e-06,0.0,0.0
lettersdaughter,9.011038522189682e-06,0.0,0.0
levelld,1.8022077044379365e-05,0.0,0.0
levi,9.011038522189682e-06,0.0,0.0
levy,9.011038522189682e-06,2.5176360404634465e-05,0.0
lifes,9.011038522189682e-06,0.0,1.8515775440675455e-05
likst,1.8022077044379365e-05,0.0,0.0
limping,9.011038522189682e-06,5.035272080926893e-06,0.0
linstock,2.7033115566569047e-05,0.0,0.0
lips,4.505519261094841e-05,3.524690456648825e-05,0.0001666419789660791
livd,4.505519261094841e-05,5.035272080926893e-06,0.00012961042808472818
loaden,9.011038522189682e-06,0.0,1.8515775440675455e-05
loadstar,1.8022077044379365e-05,0.0,0.0
loathe,1.8022077044379365e-05,0.0,0.0
lod,9.011038522189682e-06,0.0,0.0
lodges,9.011038522189682e-06,0.0,0.0
lodovico,4.505519261094841e-05,0.0,0.0
lodovicos,1.8022077044379365e-05,0.0,0.0
lodow,9.011038522189682e-06,0.0,0.0
lodowick,0.0006307726965532778,0.0,0.0
lodowicke,9.011038522189682e-06,0.0,0.0
lodowickein,9.011038522189682e-06,0.0,0.0
lodowickesee,9.011038522189682e-06,0.0,0.0
lodowicks,9.011038522189682e-06,0.0,0.0
lofts,9.011038522189682e-06,0.0,0.0
loiter,9.011038522189682e-06,0.0,0.0
longd,2.7033115566569047e-05,0.0,0.0
longs,9.011038522189682e-06,0.0,3.703155088135091e-05
lookd,5.4066231133138094e-05,0.0,0.00020367352984743
looke,9.011038522189682e-06,0.0,0.0
lookunto,9.011038522189682e-06,0.0,0.0
lorde,9.011038522189682e-06,0.0,0.0
los,2.7033115566569047e-05,0.0,0.0
lovd,5.4066231133138094e-05,0.0,0.0002962524070508073
lovdst,9.011038522189682e-06,0.0,0.0
lovely,8.109934669970714e-05,4.5317448728342034e-05,1.8515775440675455e-05
lovst,2.7033115566569047e-05,0.0,7.406310176270182e-05
lubeck,9.011038522189682e-06,0.0,0.0
luckless,1.8022077044379365e-05,0.0,0.0
lucres,9.011038522189682e-06,0.0,0.0
ludovico,9.011038522189682e-06,0.0,0.0
luffd,1.8022077044379365e-05,0.0,0.0
maccabees,9.011038522189682e-06,0.0,0.0
machiavill,9.011038522189682e-06,0.0,0.0
madame,9.011038522189682e-06,0.0,0.0
mag,9.011038522189682e-06,0.0,0.0
maggot,9.011038522189682e-06,0.0,0.0
maid,5.4066231133138094e-05,3.524690456648825e-05,0.00044437861057621095
maidenhead,2.7033115566569047e-05,0.0,0.0
maidens,1.8022077044379365e-05,0.0,0.0
maids,3.604415408875873e-05,0.0,0.00018515775440675454
maim,1.8022077044379365e-05,0.0,0.0
majesties,1.8022077044379365e-05,0.0,3.703155088135091e-05
makst,9.011038522189682e-06,5.035272080926893e-06,3.703155088135091e-05
malignd,9.011038522189682e-06,0.0,0.0
malta,0.00048659608019824285,5.035272080926893e-06,1.8515775440675455e-05
maltajew,9.011038522189682e-06,0.0,0.0
maltaroad,2.7033115566569047e-05,0.0,0.0
maltas,5.4066231133138094e-05,0.0,0.0
maltastreets,9.011038522189682e-06,0.0,0.0
maltawalls,9.011038522189682e-06,0.0,0.0
maltese,9.011038522189682e-06,0.0,0.0
mandrake,9.011038522189682e-06,0.0,0.0
manna,2.7033115566569047e-05,0.0,0.0
mansion,1.8022077044379365e-05,2.0141088323707573e-05,0.0
mares,1.8022077044379365e-05,0.0,0.0
marg,2.7033115566569047e-05,0.0,0.0
marketplace,2.7033115566569047e-05,5.035272080926893e-06,0.0
marlo,1.8022077044379365e-05,0.0,0.0
marlowe,6.307726965532778e-05,0.0,0.0
marlowes,9.011038522189682e-06,0.0,1.8515775440675455e-05
martin,0.00014417661635503492,1.0070544161853786e-05,0.0
massacred,9.011038522189682e-06,5.035272080926893e-05,0.0
masty,9.011038522189682e-06,0.0,0.0
matchless,9.011038522189682e-06,2.5176360404634465e-05,0.0
materthe,9.011038522189682e-06,0.0,0.0
math,1.8022077044379365e-05,0.0,0.0
mathias,0.0006127506195088984,0.0,0.0
mathiass,9.011038522189682e-06,0.0,0.0
mathiasso,9.011038522189682e-06,0.0,0.0
maxim,9.011038522189682e-06,8.056435329483029e-05,0.0
mayst,0.00012615453931065555,5.035272080926893e-06,0.0001666419789660791
meanscompared,9.011038522189682e-06,0.0,0.0
meanst,9.011038522189682e-06,0.0,1.8515775440675455e-05
meansthou,9.011038522189682e-06,0.0,0.0
mediterranean,3.604415408875873e-05,7.552908121390339e-05,1.8515775440675455e-05
meere,9.011038522189682e-06,0.0,0.0
memoirs,2.7033115566569047e-05,1.5105816242780679e-05,0.0
meo,9.011038522189682e-06,0.0,3.703155088135091e-05
mess,1.8022077044379365e-05,0.0,3.703155088135091e-05
message,1.8022077044379365e-05,8.559962537575718e-05,5.554732632202637e-05
messias,1.8022077044379365e-05,0.0,0.0
mesweet,9.011038522189682e-06,0.0,0.0
metamorphosd,9.011038522189682e-06,0.0,0.0
methinks,9.91214237440865e-05,0.0,0.0004999259368982373
middletons,9.011038522189682e-06,0.0,0.0
midnight,8.109934669970714e-05,2.5176360404634465e-05,0.00011109465264405274
mihimet,1.8022077044379365e-05,0.0,0.0
mirour,9.011038522189682e-06,0.0,0.0
misbelief,1.8022077044379365e-05,0.0,0.0
misbelieving,9.011038522189682e-06,0.0,0.0
miserere,9.011038522189682e-06,0.0,0.0
misgives,9.011038522189682e-06,0.0,0.0
mispointed,9.011038522189682e-06,0.0,0.0
misprint,2.7033115566569047e-05,0.0,1.8515775440675455e-05
mistaking,9.011038522189682e-06,1.5105816242780679e-05,5.554732632202637e-05
mistrust,9.011038522189682e-06,0.0,1.8515775440675455e-05
mistrusts,9.011038522189682e-06,0.0,0.0
mitford,1.8022077044379365e-05,0.0,0.0
moan,6.307726965532778e-05,0.0,1.8515775440675455e-05
modernised,9.011038522189682e-06,0.0,0.0
monastery,3.604415408875873e-05,0.0,0.0
moneyd,9.011038522189682e-06,0.0,0.0
mongst,2.7033115566569047e-05,0.0,3.703155088135091e-05
month,0.00017120973192160397,8.559962537575718e-05,0.00025922085616945635
mony,9.011038522189682e-06,0.0,0.0
mood,1.8022077044379365e-05,0.0,7.406310176270182e-05
moor,4.505519261094841e-05,0.0,1.8515775440675455e-05
morgante,9.011038522189682e-06,0.0,0.0
morn,9.011038522189682e-06,0.0,7.406310176270182e-05
morpheus,9.011038522189682e-06,0.0,0.0
mortified,2.7033115566569047e-05,7.04938091329765e-05,1.8515775440675455e-05
moscow,9.011038522189682e-06,0.0,0.0
motor,9.011038522189682e-06,0.0,0.0
mourningly,9.011038522189682e-06,0.0,0.0
movd,3.604415408875873e-05,0.0,9.257887720337727e-05
muchatoes,9.011038522189682e-06,0.0,0.0
muchsnapping,9.011038522189682e-06,0.0,0.0
mules,1.8022077044379365e-05,5.035272080926893e-06,0.0
murderd,2.7033115566569047e-05,0.0,1.8515775440675455e-05
murderer,3.604415408875873e-05,3.524690456648825e-05,7.406310176270182e-05
murders,9.011038522189682e-06,2.5176360404634465e-05,1.8515775440675455e-05
muscadine,9.011038522189682e-06,0.0,0.0
muschatoes,2.7033115566569047e-05,0.0,0.0
mush,9.011038522189682e-06,0.0,0.0
mushrooms,2.7033115566569047e-05,5.035272080926893e-06,1.8515775440675455e-05
mushrumbs,9.011038522189682e-06,0.0,0.0
mushrump,9.011038522189682e-06,0.0,0.0
musical,5.4066231133138094e-05,3.0211632485561357e-05,0.0
musiciancome,9.011038522189682e-06,0.0,0.0
mustachios,2.7033115566569047e-05,0.0,0.0
mute,9.011038522189682e-06,5.035272080926893e-06,5.554732632202637e-05
nabbes,9.011038522189682e-06,0.0,0.0
nasty,1.8022077044379365e-05,2.0141088323707573e-05,1.8515775440675455e-05
neckverse,1.8022077044379365e-05,0.0,0.0
needy,1.8022077044379365e-05,1.0070544161853786e-05,3.703155088135091e-05
neer,0.00018022077044379365,5.035272080926893e-06,0.0007035994667456674
neere,9.011038522189682e-06,0.0,1.8515775440675455e-05
negligently,1.8022077044379365e-05,1.0070544161853786e-05,0.0
newbetrothd,9.011038522189682e-06,0.0,0.0
newmade,2.7033115566569047e-05,0.0,1.8515775440675455e-05
newrepaird,9.011038522189682e-06,0.0,0.0
newsinged,9.011038522189682e-06,0.0,0.0
newyears,9.011038522189682e-06,0.0,0.0
nilus,1.8022077044379365e-05,0.0,0.0
nimphs,9.011038522189682e-06,0.0,0.0
nod,9.011038522189682e-06,1.5105816242780679e-05,0.0
nominative,9.011038522189682e-06,0.0,1.8515775440675455e-05
nones,1.8022077044379365e-05,5.035272080926893e-06,0.0
nonplus,9.011038522189682e-06,0.0,0.0
noose,4.505519261094841e-05,0.0,0.0
northcountry,9.011038522189682e-06,0.0,0.0
nosegay,2.7033115566569047e-05,5.035272080926893e-06,0.0
notno,9.011038522189682e-06,0.0,0.0
numbering,1.8022077044379365e-05,0.0,0.0
nun,0.00014417661635503492,5.035272080926893e-06,0.0
nunneries,9.011038522189682e-06,0.0,0.0
nunnery,0.00012615453931065555,0.0,9.257887720337727e-05
nuns,0.00018022077044379365,0.0,0.0
obed,9.011038522189682e-06,0.0,0.0
obligement,9.011038522189682e-06,0.0,0.0
observd,1.8022077044379365e-05,0.0,0.0
occurrence,2.7033115566569047e-05,1.5105816242780679e-05,1.8515775440675455e-05
occurs,9.011038522189682e-06,1.0070544161853786e-05,5.554732632202637e-05
oclock,2.7033115566569047e-05,7.04938091329765e-05,0.0
odour,1.8022077044379365e-05,0.0,0.0
oer,8.109934669970714e-05,5.035272080926893e-06,0.0008702414457117464
ofbold,9.011038522189682e-06,0.0,0.0
offense,9.011038522189682e-06,0.0,0.0
offensive,2.7033115566569047e-05,6.545853705204961e-05,1.8515775440675455e-05
offeringbasin,9.011038522189682e-06,0.0,0.0
officer,0.00021626492453255238,0.00010574071369946475,0.00031476818249148275
oils,1.8022077044379365e-05,5.035272080926893e-06,1.8515775440675455e-05
ominous,1.8022077044379365e-05,5.035272080926893e-06,1.8515775440675455e-05
ons,1.8022077044379365e-05,0.0,9.257887720337727e-05
ont,0.00012615453931065555,1.5105816242780679e-05,0.0005184417123389127
opals,1.8022077044379365e-05,0.0,0.0
ope,1.8022077044379365e-05,0.0,5.554732632202637e-05
opprobrious,9.011038522189682e-06,5.035272080926893e-06,0.0
orient,2.7033115566569047e-05,0.0,0.0
orisons,9.011038522189682e-06,5.035272080926893e-06,1.8515775440675455e-05
ormus,1.8022077044379365e-05,0.0,0.0
orphans,6.307726965532778e-05,1.5105816242780679e-05,0.0
oure,9.011038522189682e-06,0.0,0.0
outgo,2.7033115566569047e-05,0.0,0.0
outhouse,1.8022077044379365e-05,0.0,0.0
outrun,9.011038522189682e-06,1.5105816242780679e-05,0.0
outshines,9.011038522189682e-06,0.0,0.0
ove,9.011038522189682e-06,0.0,0.0
overspread,2.7033115566569047e-05,1.0070544161853786e-05,0.0
owne,9.011038522189682e-06,0.0,0.0
oxen,9.011038522189682e-06,1.0070544161853786e-05,0.0
pacd,9.011038522189682e-06,0.0,0.0
padua,9.011038522189682e-06,1.0070544161853786e-05,0.0
painting,9.011038522189682e-06,4.0282176647415145e-05,5.554732632202637e-05
pangs,9.011038522189682e-06,0.0,1.8515775440675455e-05
paperclothed,9.011038522189682e-06,0.0,0.0
para,2.7033115566569047e-05,0.0,0.0
parallel,1.8022077044379365e-05,5.035272080926893e-05,1.8515775440675455e-05
pardonnez,1.8022077044379365e-05,0.0,0.0
parel,9.011038522189682e-06,0.0,1.8515775440675455e-05
partake,3.604415408875873e-05,3.0211632485561357e-05,3.703155088135091e-05
parted,4.505519261094841e-05,8.056435329483029e-05,9.257887720337727e-05
partial,9.011038522189682e-06,0.00018630506699429504,3.703155088135091e-05
partridges,1.8022077044379365e-05,0.0,0.0
parv,9.011038522189682e-06,0.0,0.0
passd,1.8022077044379365e-05,0.0,1.8515775440675455e-05
passim,9.011038522189682e-06,0.0,0.0
passover,2.7033115566569047e-05,0.0,0.0
patiently,1.8022077044379365e-05,7.04938091329765e-05,3.703155088135091e-05
pby,9.011038522189682e-06,0.0,0.0
pearle,9.011038522189682e-06,0.0,0.0
pearls,1.8022077044379365e-05,1.5105816242780679e-05,3.703155088135091e-05
pebblestones,9.011038522189682e-06,0.0,0.0
peece,9.011038522189682e-06,0.0,0.0
peeles,9.011038522189682e-06,0.0,0.0
peerless,3.604415408875873e-05,0.0,5.554732632202637e-05
pelf,2.7033115566569047e-05,0.0,0.0
penitence,9.011038522189682e-06,2.5176360404634465e-05,1.8515775440675455e-05
perceivst,9.011038522189682e-06,0.0,0.0
performd,2.7033115566569047e-05,0.0,0.00020367352984743
performers,9.011038522189682e-06,1.5105816242780679e-05,0.0
perishd,9.011038522189682e-06,0.0,3.703155088135091e-05
perkins,5.4066231133138094e-05,0.0,0.0
permanent,9.011038522189682e-06,0.00017623452283244126,1.8515775440675455e-05
personae,3.604415408875873e-05,0.0,3.703155088135091e-05
persuasions,2.7033115566569047e-05,5.035272080926893e-06,0.0
pert,5.4066231133138094e-05,1.5105816242780679e-05,0.0
pestle,1.8022077044379365e-05,0.0,0.0
peters,5.4066231133138094e-05,5.035272080926893e-06,0.0
phalaris,9.011038522189682e-06,0.0,0.0
philistine,9.011038522189682e-06,0.0,0.0
phoebus,9.011038522189682e-05,0.0,0.00011109465264405274
phraseologyof,9.011038522189682e-06,0.0,0.0
piarer,9.011038522189682e-06,0.0,0.0
pickled,1.8022077044379365e-05,0.0,0.0
pierce,3.604415408875873e-05,0.0,9.257887720337727e-05
piers,0.00018923180896598333,0.0,0.0
pil,9.011038522189682e-06,0.0,0.0
pile,2.7033115566569047e-05,1.5105816242780679e-05,9.257887720337727e-05
pilgrims,9.011038522189682e-06,1.0070544161853786e-05,1.8515775440675455e-05
pilia,1.8022077044379365e-05,0.0,0.0
piliaborza,0.0006307726965532778,0.0,0.0
pillagd,9.011038522189682e-06,0.0,0.0
pinch,4.505519261094841e-05,5.035272080926893e-06,9.257887720337727e-05
piniond,9.011038522189682e-06,0.0,0.0
pinning,9.011038522189682e-06,0.0,0.0
pit,5.4066231133138094e-05,3.0211632485561357e-05,7.406310176270182e-05
pitchd,9.011038522189682e-06,0.0,0.0
pitiless,9.011038522189682e-06,5.035272080926893e-06,5.554732632202637e-05
placer,2.7033115566569047e-05,0.0,0.0
plagues,2.7033115566569047e-05,0.0,3.703155088135091e-05
plaguing,9.011038522189682e-06,0.0,1.8515775440675455e-05
plaints,5.4066231133138094e-05,0.0,0.0
plank,1.8022077044379365e-05,0.0,0.0
plats,9.011038522189682e-06,0.0,0.0
playd,6.307726965532778e-05,0.0,0.0001666419789660791
playhouses,1.8022077044379365e-05,5.035272080926893e-06,0.0
plays,0.00027934219418788015,0.00018630506699429504,0.00018515775440675454
pleasd,1.8022077044379365e-05,0.0,7.406310176270182e-05
pledge,6.307726965532778e-05,4.5317448728342034e-05,5.554732632202637e-05
plight,0.00011714350078846587,5.035272080926893e-06,5.554732632202637e-05
plotted,1.8022077044379365e-05,0.0,1.8515775440675455e-05
ploughman,2.7033115566569047e-05,5.035272080926893e-06,0.0
plump,9.011038522189682e-06,1.0070544161853786e-05,0.0
plural,6.307726965532778e-05,5.035272080926893e-06,7.406310176270182e-05
poisond,5.4066231133138094e-05,0.0,0.00011109465264405274
poisoned,4.505519261094841e-05,1.5105816242780679e-05,9.257887720337727e-05
pold,1.8022077044379365e-05,0.0,0.0
poore,9.011038522189682e-06,0.0,0.0
poppy,1.8022077044379365e-05,0.0,0.0
porridge,1.8022077044379365e-05,0.0,3.703155088135091e-05
portagues,2.7033115566569047e-05,0.0,0.0
portcullis,2.7033115566569047e-05,5.035272080926893e-06,0.0
portend,9.011038522189682e-06,5.035272080926893e-06,3.703155088135091e-05
portendeth,9.011038522189682e-06,0.0,0.0
portugal,9.011038522189682e-06,5.035272080926893e-06,0.0
portuguese,2.7033115566569047e-05,5.035272080926893e-06,0.0
posies,9.011038522189682e-06,0.0,0.0
possessd,1.8022077044379365e-05,0.0,5.554732632202637e-05
posy,5.4066231133138094e-05,0.0,1.8515775440675455e-05
pottage,9.011038522189682e-06,0.0,0.0
poules,9.011038522189682e-06,0.0,0.0
pound,0.00013516557783284524,6.545853705204961e-05,0.00025922085616945635
preach,0.00013516557783284524,5.035272080926893e-06,1.8515775440675455e-05
preceding,5.4066231133138094e-05,9.063489745668407e-05,1.8515775440675455e-05
prefixes,9.011038522189682e-06,0.0,0.0
prepard,9.011038522189682e-06,0.0,3.703155088135091e-05
preparedold,9.011038522189682e-06,0.0,0.0
pretendest,9.011038522189682e-06,0.0,0.0
primroselanes,9.011038522189682e-06,0.0,0.0
primus,1.8022077044379365e-05,0.0,0.0
principality,1.8022077044379365e-05,6.545853705204961e-05,0.0
prithee,3.604415408875873e-05,0.0,0.0005739890386609392
privately,2.7033115566569047e-05,5.035272080926893e-05,1.8515775440675455e-05
profitably,1.8022077044379365e-05,0.0,0.0
prologue,4.505519261094841e-05,5.035272080926893e-06,0.00014812620352540364
prologues,9.011038522189682e-06,0.0,0.0
prominent,1.8022077044379365e-05,0.0,0.0
promisd,3.604415408875873e-05,0.0,5.554732632202637e-05
propertyman,9.011038522189682e-06,0.0,0.0
prouided,9.011038522189682e-06,0.0,0.0
proverbconfess,9.011038522189682e-06,0.0,0.0
proves,2.7033115566569047e-05,5.035272080926893e-05,1.8515775440675455e-05
proximus,2.7033115566569047e-05,0.0,0.0
pthe,9.011038522189682e-06,0.0,0.0
pug,9.011038522189682e-06,0.0,0.0
pulci,9.011038522189682e-06,0.0,0.0
pulleys,9.011038522189682e-06,0.0,0.0
punctuation,1.8022077044379365e-05,5.035272080926893e-06,3.703155088135091e-05
purgd,9.011038522189682e-06,0.0,1.8515775440675455e-05
purge,0.0001531876548772246,5.035272080926893e-06,7.406310176270182e-05
pursd,9.011038522189682e-06,0.0,0.0
pwho,9.011038522189682e-06,0.0,0.0
pygmalion,9.011038522189682e-06,0.0,0.0
quenes,9.011038522189682e-06,0.0,0.0
quibble,6.307726965532778e-05,2.5176360404634465e-05,0.0
qveene,9.011038522189682e-06,0.0,0.0
qy,7.208830817751746e-05,0.0,0.0
rags,2.7033115566569047e-05,0.0,0.00011109465264405274
railst,9.011038522189682e-06,0.0,0.0
raind,9.011038522189682e-06,0.0,1.8515775440675455e-05
rankle,9.011038522189682e-06,0.0,0.0
ransom,1.8022077044379365e-05,3.524690456648825e-05,1.8515775440675455e-05
rarewitted,9.011038522189682e-06,0.0,0.0
rascal,9.011038522189682e-05,3.524690456648825e-05,0.00014812620352540364
rated,9.011038522189682e-06,1.0070544161853786e-05,1.8515775440675455e-05
ratst,9.011038522189682e-06,0.0,0.0
ravens,9.011038522189682e-06,0.0,3.703155088135091e-05
raze,9.011038522189682e-06,0.0,1.8515775440675455e-05
razing,9.011038522189682e-06,0.0,0.0
readingold,9.011038522189682e-06,0.0,0.0
reads,5.4066231133138094e-05,1.5105816242780679e-05,0.00022218930528810547
realme,2.7033115566569047e-05,0.0,0.0
ream,2.7033115566569047e-05,0.0,0.0
rear,5.4066231133138094e-05,6.0423264971122714e-05,7.406310176270182e-05
recalld,9.011038522189682e-06,0.0,0.0
reck,9.011038522189682e-06,0.0,0.0
recollected,1.8022077044379365e-05,7.552908121390339e-05,0.0
record,4.505519261094841e-05,4.5317448728342034e-05,0.0
reenter,0.00037846361793196666,0.0,0.00040734705969486
refluence,9.011038522189682e-06,0.0,0.0
refuses,9.011038522189682e-06,1.5105816242780679e-05,0.0
reignd,2.7033115566569047e-05,0.0,0.0
released,9.011038522189682e-06,3.524690456648825e-05,0.0
relent,9.011038522189682e-06,1.0070544161853786e-05,0.0
remediless,1.8022077044379365e-05,0.0,0.0
renege,9.011038522189682e-06,0.0,1.8515775440675455e-05
renowne,9.011038522189682e-06,0.0,0.0
reportst,9.011038522189682e-06,0.0,1.8515775440675455e-05
reprehend,1.8022077044379365e-05,5.035272080926893e-06,0.0
requite,4.505519261094841e-05,0.0,7.406310176270182e-05
resembles,1.8022077044379365e-05,1.5105816242780679e-05,1.8515775440675455e-05
residue,9.011038522189682e-06,0.0,0.0
resistless,1.8022077044379365e-05,1.0070544161853786e-05,0.0
resolvd,4.505519261094841e-05,0.0,1.8515775440675455e-05
respite,2.7033115566569047e-05,2.5176360404634465e-05,0.0
retires,1.8022077044379365e-05,1.5105816242780679e-05,1.8515775440675455e-05
reuenge,9.011038522189682e-06,0.0,0.0
rev,0.00016219869339941428,5.035272080926893e-06,1.8515775440675455e-05
reveald,2.7033115566569047e-05,0.0,0.0
revels,5.4066231133138094e-05,5.035272080926893e-06,7.406310176270182e-05
revengd,4.505519261094841e-05,0.0,5.554732632202637e-05
riceporridge,9.011038522189682e-06,0.0,0.0
ricocastellano,9.011038522189682e-06,0.0,0.0
ricos,9.011038522189682e-06,0.0,0.0
rig,9.011038522189682e-06,0.0,0.0
righteously,9.011038522189682e-06,0.0,0.0
ring,0.00014417661635503492,5.035272080926893e-06,9.257887720337727e-05
